xtime[s] xdist[m] speed[km/h] nmot[rpm] gear[n] accx[g] accy[g] accz[g] steer[deg] yaw[deg/s] dam_fl[mm] dam_fr[mm] dam_rl[mm] dam_rr[mm] Jounce_FL[mm] Jounce_FR[mm] Jounce_RL[mm] Jounce_RR[mm] Ride_AxleFront[mm] Ride_AxleRear[mm] SideSlipFL[deg] SideSlipFR[deg] SideSlipRL[deg] SideSlipRR[deg] SideSlipCG[deg] slip_fl[pct] slip_fr[pct] slip_rl[pct] slip_rr[pct] AeroBalance[pct] Cx[none] pbrake_f[bar] pbrake_r[bar] Load_FL_Ch1[kN] Load_FR_Ch1[kN] Load_RL_Ch1[kN] Load_RR_Ch1[kN] vwheel_fl[km/h] vwheel_fr[km/h] vwheel_rl[km/h] vwheel_rr[km/h] acc_fl[g] acc_fr[g] acc_rl[g] acc_rr[g] Fz_fl[kN] Fz_fr[kN] Fz_rl[kN] Fz_rr[kN] roll[deg] aps[%] me_act[Nm] md_rl[Nm] md_rr[Nm] damper_force_FC[kN] damper_force_RC[kN] dam_3rd_front[mm] dam_3rd_rear[mm] CamberFL[deg] CamberFR[deg] CamberRL[deg] CamberRR[deg] ToeFL[deg] ToeFR[deg] ToeRL[deg] ToeRR[deg] CLA[m2] Fx_FL[kN] Fx_FR[kN] Fx_RL[kN] Fx_RR[kN] Fy_FL[kN] Fy_FR[kN] Fy_RL[kN] Fy_RR[kN] 
38.922 2322.231 160.797 6427.368 3.000 -2.308 0.184 -0.026 0.121 -2.921 8.596 9.764 -5.927 -4.674 10.745 12.204 -7.408 -5.843 41.962 80.295 0.381 0.178 0.563 0.389 0.384 -6.571 -4.308 -6.095 -6.166 48.868 1.133 64.585 36.329 2.022 2.657 0.197 0.911 150.096 154.021 150.862 151.027 0.029 0.031 0.014 0.015 4915.073 5363.979 2744.257 3133.800 0.084 0.005 -120.095 -227.276 -458.704 0.139 0.000 1.700 -21.459 -2.806 -2.672 -2.137 -2.010 -0.111 0.094 -0.087 0.087 4.113 -7.676 -7.414 -4.563 -5.233 -0.367 -0.751 -0.552 -0.417
38.981 2324.796 155.828 7192.894 2.000 -2.352 0.150 -0.020 -1.225 -2.960 8.298 9.587 -6.540 -5.199 10.372 11.983 -8.174 -6.499 42.116 81.251 0.341 0.140 0.645 0.473 0.463 -9.254 -4.999 -8.961 -9.055 49.008 1.134 69.290 38.976 1.971 2.550 -0.009 0.570 141.276 148.192 141.733 141.861 0.005 0.006 0.032 0.036 4974.668 5373.780 2635.851 2955.008 0.082 0.005 -146.926 -270.871 -461.406 0.076 0.000 1.344 -22.006 -2.806 -2.658 -2.116 -1.994 0.002 0.204 -0.087 0.087 4.115 -7.861 -7.859 -4.600 -5.148 -0.229 -0.627 -0.459 -0.352
39.103 2329.928 145.978 6735.756 2.000 -2.234 0.145 -0.020 -3.693 -2.063 7.747 8.992 -7.345 -6.114 9.684 11.240 -9.181 -7.642 43.320 82.384 0.271 0.074 0.728 0.554 0.569 -6.389 -4.637 -9.032 -9.076 48.786 1.137 64.684 36.385 1.760 2.285 -0.183 0.315 136.563 139.322 132.702 132.831 0.029 0.030 0.013 0.013 4753.993 5128.013 2585.623 2879.684 0.076 0.005 -127.200 -273.971 -450.096 0.031 0.000 0.488 -22.835 -2.804 -2.629 -2.083 -1.971 0.209 0.408 -0.088 0.087 4.091 -7.425 -7.329 -4.510 -5.018 -0.214 -0.448 -0.504 -0.400
39.167 2332.488 140.915 6488.923 2.000 -2.234 0.142 -0.017 -3.689 -1.345 7.306 8.521 -7.753 -6.566 9.132 10.652 -9.692 -8.208 43.954 83.050 0.299 0.105 0.704 0.531 0.569 -7.369 -5.359 -9.250 -9.241 48.688 1.138 67.992 38.246 1.575 2.120 -0.331 0.198 130.478 133.441 127.823 127.962 0.028 0.011 0.033 0.017 4701.705 5074.525 2506.196 2807.027 0.074 0.005 -116.958 -197.110 -377.026 0.023 0.000 -0.194 -23.250 -2.791 -2.618 -2.068 -1.958 0.209 0.407 -0.088 0.087 4.079 -7.468 -7.614 -4.381 -4.900 -0.236 -0.460 -0.467 -0.365
39.229 2334.864 136.135 6258.706 2.000 -2.165 0.167 -0.021 -2.543 -1.543 6.897 8.154 -8.230 -6.956 8.621 10.193 -10.288 -8.695 44.692 83.605 0.388 0.195 0.719 0.545 0.575 -7.079 -4.844 -9.405 -9.390 48.529 1.140 63.406 35.666 1.485 2.085 -0.500 0.126 126.433 129.626 123.265 123.429 0.027 0.028 0.013 0.012 4553.404 4971.000 2462.240 2805.026 0.081 0.005 -109.157 -213.979 -417.437 0.019 0.000 -0.774 -23.668 -2.778 -2.610 -2.060 -1.938 0.115 0.311 -0.088 0.087 4.063 -7.219 -7.227 -4.306 -4.895 -0.377 -0.631 -0.462 -0.369
39.360 2339.625 126.410 6254.665 2.000 -2.059 0.255 -0.019 3.956 -3.477 5.788 7.498 -9.241 -7.291 7.235 9.372 -11.551 -9.114 46.137 84.518 0.717 0.524 0.692 0.515 0.465 -7.759 -4.533 -7.219 -7.271 48.187 1.142 60.469 34.014 1.112 2.024 -0.891 0.165 116.437 120.852 117.125 117.387 0.029 0.021 0.019 0.010 4265.272 4884.646 2307.495 2846.249 0.126 0.005 -119.419 -182.710 -504.080 0.012 0.000 -2.094 -24.319 -2.743 -2.598 -2.072 -1.883 -0.425 -0.230 -0.089 0.088 4.032 -6.795 -6.881 -3.977 -4.906 -0.756 -1.265 -0.521 -0.435
39.429 2342.009 121.436 7300.011 1.000 -2.007 0.330 -0.018 9.535 -6.541 5.180 7.371 -9.975 -7.352 6.475 9.213 -12.469 -9.189 46.694 85.086 1.047 0.852 0.855 0.676 0.494 -9.345 -4.321 -8.495 -8.744 48.107 1.143 58.613 32.970 0.922 2.103 -1.228 0.194 109.772 116.502 110.820 111.125 0.026 0.017 0.021 0.011 4116.038 4911.189 2174.562 2877.005 0.167 0.005 -152.123 -226.618 -644.562 0.010 0.000 -2.643 -24.704 -2.726 -2.598 -2.090 -1.840 -0.890 -0.695 -0.089 0.088 4.021 -6.520 -6.685 -3.800 -5.006 -0.958 -1.952 -0.531 -0.504
39.496 2344.232 116.791 6944.467 1.000 -1.859 0.566 -0.022 19.468 -14.553 4.465 7.644 -10.937 -6.913 5.582 9.555 -13.672 -8.642 47.383 85.256 1.695 1.493 1.479 1.285 0.755 -8.457 -3.464 -9.298 -9.944 47.889 1.144 50.416 28.359 0.453 2.400 -1.738 0.684 106.191 113.429 105.268 105.844 0.068 0.051 -0.004 -0.024 3671.054 4997.062 1986.549 3179.999 0.266 0.006 -136.070 -185.295 -850.861 0.010 0.000 -2.973 -24.960 -2.732 -2.589 -2.157 -1.756 -1.720 -1.519 -0.090 0.088 4.004 -5.697 -5.775 -3.414 -5.398 -1.552 -3.514 -0.747 -0.967
39.639 2348.699 108.503 6786.271 1.000 -1.356 1.195 -0.023 33.327 -27.314 1.307 9.131 -13.579 -4.284 1.634 11.414 -16.973 -5.356 49.415 84.668 2.925 2.685 3.002 2.747 1.607 -9.541 -2.078 -5.386 -4.501 46.996 1.144 32.246 18.138 -0.968 3.249 -2.935 1.971 96.762 107.504 101.355 104.942 0.008 0.008 0.034 0.037 2443.289 5352.460 1523.660 4173.464 0.605 0.010 -129.308 -29.793 -1105.388 0.007 0.000 -4.221 -24.986 -2.890 -2.411 -2.412 -1.501 -2.888 -2.658 -0.092 0.089 3.953 -3.604 -3.670 -2.004 -5.147 -1.561 -6.590 -1.462 -4.337
39.714 2350.941 105.168 6688.467 1.000 -1.045 1.455 -0.027 39.083 -31.112 -0.447 9.768 -14.737 -2.803 -0.558 12.210 -18.421 -3.504 50.626 84.124 3.512 3.245 3.608 3.321 1.975 -9.251 -1.543 -3.493 -3.186 46.420 1.143 23.336 13.126 -1.588 3.548 -3.350 2.495 93.816 104.950 99.976 103.344 -0.014 0.002 0.045 0.062 1886.957 5453.479 1380.136 4628.564 0.766 0.014 -125.056 26.688 -1025.923 0.006 0.000 -5.056 -24.847 -2.965 -2.321 -2.535 -1.389 -3.379 -3.129 -0.094 0.090 3.921 -2.671 -2.648 -1.268 -4.235 -1.432 -7.615 -1.728 -6.079
39.787 2353.044 102.523 6546.494 1.000 -0.920 1.571 -0.029 44.915 -33.434 -1.717 9.959 -15.446 -1.832 -2.146 12.448 -19.308 -2.290 51.541 83.819 4.052 3.762 4.001 3.690 2.204 -8.874 -1.359 -2.953 -2.947 46.010 1.143 19.440 10.935 -1.887 3.643 -3.540 2.712 91.632 102.603 97.853 101.146 -0.005 0.002 0.050 0.060 1630.008 5484.178 1317.008 4817.012 0.857 0.016 -119.058 29.758 -990.327 0.005 0.000 -5.863 -24.732 -2.984 -2.290 -2.604 -1.329 -3.876 -3.609 -0.095 0.090 3.898 -2.187 -2.186 -1.000 -3.942 -1.412 -8.147 -1.807 -6.792
39.941 2357.313 97.555 6249.826 1.000 -0.783 1.663 -0.033 50.565 -36.598 -3.089 9.833 -16.244 -1.208 -3.861 12.291 -20.305 -1.510 52.720 83.854 4.708 4.387 4.741 4.383 2.673 -8.431 -1.187 -2.476 -2.786 45.583 1.143 15.581 8.764 -2.141 3.666 -3.750 2.781 87.314 97.970 93.332 96.641 0.022 0.025 0.037 0.041 1400.344 5465.172 1243.910 4942.083 0.934 0.021 -108.728 43.053 -916.542 0.005 0.000 -6.982 -24.829 -2.988 -2.264 -2.656 -1.273 -4.360 -4.075 -0.096 0.091 3.871 -1.742 -1.743 -0.730 -3.501 -1.382 -8.426 -1.892 -7.480
40.022 2359.484 95.133 6098.842 1.000 -0.742 1.677 -0.033 50.855 -37.456 -3.449 9.656 -16.440 -1.219 -4.311 12.069 -20.550 -1.524 53.139 83.971 4.849 4.519 5.070 4.691 2.899 -8.356 -1.143 -2.368 -2.764 45.457 1.143 14.671 8.252 -2.214 3.636 -3.794 2.770 85.116 95.653 91.028 94.350 0.029 0.030 0.034 0.036 1338.011 5435.807 1227.847 4959.693 0.945 0.022 -103.303 49.287 -878.983 0.004 0.000 -7.384 -24.931 -2.988 -2.252 -2.660 -1.262 -4.387 -4.100 -0.096 0.091 3.862 -1.637 -1.640 -0.662 -3.341 -1.353 -8.418 -1.926 -7.632
40.101 2361.552 92.854 5959.584 1.000 -0.700 1.691 -0.033 52.201 -37.854 -3.712 9.486 -16.567 -1.232 -4.640 11.858 -20.709 -1.540 53.503 84.029 5.079 4.739 5.346 4.949 3.097 -8.216 -1.091 -2.204 -2.705 45.337 1.144 13.510 7.599 -2.274 3.604 -3.828 2.785 83.115 93.449 88.932 92.209 0.030 0.031 0.034 0.034 1278.553 5401.822 1217.405 4988.067 0.953 0.024 -98.505 52.039 -847.919 0.004 0.000 -7.706 -24.999 -2.981 -2.253 -2.664 -1.254 -4.502 -4.213 -0.096 0.092 3.853 -1.519 -1.508 -0.593 -3.187 -1.342 -8.410 -1.958 -7.760
40.268 2365.762 88.366 5686.781 1.000 -0.638 1.700 -0.032 54.972 -37.876 -4.130 9.156 -16.720 -1.240 -5.162 11.445 -20.900 -1.550 54.116 84.103 5.331 4.980 5.604 5.185 3.239 -7.554 -1.015 -1.858 -2.531 45.130 1.144 12.061 6.784 -2.364 3.530 -3.877 2.783 79.549 89.063 84.841 88.001 0.027 0.028 0.036 0.037 1197.181 5336.437 1202.718 5010.474 0.962 0.027 -90.603 59.928 -789.373 0.004 0.000 -8.265 -25.078 -2.961 -2.262 -2.668 -1.244 -4.739 -4.444 -0.096 0.092 3.840 -1.340 -1.341 -0.484 -2.936 -1.351 -8.343 -1.991 -7.882
40.354 2367.853 86.143 5544.062 1.000 -0.643 1.687 -0.031 56.448 -37.616 -4.248 8.969 -16.786 -1.354 -5.310 11.211 -20.982 -1.693 54.314 84.257 5.353 5.003 5.595 5.172 3.188 -8.059 -1.084 -1.901 -2.481 45.095 1.144 12.742 7.167 -2.369 3.472 -3.899 2.718 77.087 86.792 82.636 85.865 0.026 0.026 0.036 0.037 1207.059 5308.013 1191.152 4975.842 0.958 0.025 -86.416 69.159 -753.717 0.004 0.000 -8.494 -25.165 -2.945 -2.275 -2.662 -1.244 -4.865 -4.568 -0.096 0.092 3.836 -1.385 -1.417 -0.491 -2.872 -1.320 -8.298 -1.968 -7.844
40.435 2369.773 83.946 5418.206 1.000 -0.580 1.699 -0.033 59.027 -37.635 -4.324 8.821 -16.882 -1.475 -5.405 11.026 -21.103 -1.843 54.602 84.339 5.430 5.079 5.590 5.160 3.121 -6.776 -0.884 -1.534 -2.284 45.010 1.144 10.189 5.732 -2.404 3.438 -3.927 2.741 76.112 84.787 80.781 83.893 0.036 0.037 0.028 0.029 1137.583 5250.487 1192.078 5014.517 0.960 0.031 -83.199 57.681 -743.096 0.004 0.000 -8.661 -25.270 -2.928 -2.295 -2.661 -1.238 -5.084 -4.782 -0.097 0.092 3.829 -1.197 -1.138 -0.402 -2.703 -1.365 -8.240 -1.996 -7.949
40.592 2373.368 80.775 5249.482 1.000 -0.481 1.715 -0.031 69.103 -36.590 -4.616 8.618 -16.874 -1.137 -5.770 10.772 -21.093 -1.421 55.139 83.999 5.526 5.182 4.888 4.486 2.406 -3.996 -0.620 -0.678 -1.783 44.733 1.144 7.159 4.027 -2.484 3.369 -3.936 2.890 75.391 81.808 78.387 81.155 0.018 0.017 0.043 0.044 1040.579 5168.381 1208.044 5107.166 0.980 0.045 -79.548 60.313 -712.171 0.004 0.000 -9.031 -25.105 -2.875 -2.372 -2.682 -1.229 -5.939 -5.617 -0.097 0.093 3.815 -0.777 -0.779 -0.202 -2.435 -1.495 -8.150 -1.999 -8.049
40.667 2375.039 79.248 5138.877 1.000 -0.578 1.662 -0.027 74.339 -36.524 -4.587 8.450 -16.884 -1.231 -5.734 10.563 -21.105 -1.539 55.071 84.216 5.481 5.148 4.493 4.106 1.977 -5.723 -0.990 -1.095 -1.814 44.810 1.144 11.287 6.349 -2.397 3.275 -3.944 2.746 72.616 80.007 76.553 79.625 0.004 0.003 0.052 0.054 1173.082 5164.744 1189.591 4982.117 0.968 0.028 -77.329 83.784 -672.519 0.004 0.000 -9.135 -25.155 -2.832 -2.432 -2.670 -1.238 -6.383 -6.053 -0.097 0.092 3.818 -1.121 -1.235 -0.336 -2.549 -1.513 -8.120 -1.888 -7.676
40.738 2376.585 77.755 5065.431 1.000 -0.459 1.671 -0.034 82.934 -37.626 -4.430 8.365 -16.995 -1.391 -5.538 10.456 -21.244 -1.739 55.288 84.289 5.675 5.347 4.230 3.844 1.598 -3.316 -0.528 -0.462 -1.526 44.749 1.144 5.693 3.202 -2.362 3.227 -3.954 2.788 72.969 78.945 75.502 78.442 0.039 0.043 0.021 0.025 1094.808 5053.554 1215.699 5037.225 0.969 0.056 -75.525 53.950 -689.481 0.004 0.000 -9.081 -25.285 -2.785 -2.520 -2.666 -1.232 -7.110 -6.765 -0.097 0.093 3.813 -0.695 -0.634 -0.153 -2.292 -1.645 -7.998 -1.925 -7.657
40.876 2379.523 75.777 4959.205 1.000 -0.363 1.650 -0.028 94.601 -39.746 -4.457 8.117 -16.643 -0.947 -5.571 10.146 -20.803 -1.184 55.704 83.623 5.686 5.380 3.730 3.352 0.895 -1.212 -0.248 0.155 -1.226 44.437 1.143 2.854 1.605 -2.377 3.097 -3.791 2.986 72.545 77.346 73.883 76.831 0.022 0.014 0.043 0.037 1046.844 4932.799 1299.651 5110.061 0.971 0.112 -72.808 61.350 -663.656 0.003 0.000 -9.286 -24.901 -2.717 -2.639 -2.680 -1.244 -8.100 -7.733 -0.098 0.093 3.801 -0.266 -0.290 0.059 -2.046 -1.720 -7.842 -1.980 -7.386
40.943 2380.940 74.755 4879.560 1.000 -0.469 1.618 -0.023 99.223 -41.394 -4.409 7.995 -16.555 -0.920 -5.512 9.994 -20.693 -1.150 55.574 83.697 5.661 5.370 3.657 3.275 0.672 -2.793 -0.636 -0.263 -1.335 44.502 1.143 6.972 3.922 -2.297 3.052 -3.821 2.871 70.338 76.141 72.473 75.820 0.016 0.006 0.047 0.039 1172.071 4961.806 1269.083 5007.522 0.963 0.046 -71.672 79.480 -635.370 0.003 0.000 -9.342 -24.845 -2.685 -2.695 -2.675 -1.253 -8.491 -8.117 -0.097 0.093 3.804 -0.647 -0.745 -0.099 -2.195 -1.804 -7.870 -1.900 -7.127
41.010 2382.317 73.574 4815.925 1.000 -0.360 1.643 -0.032 103.448 -43.751 -4.321 8.023 -16.778 -1.106 -5.401 10.029 -20.972 -1.382 55.718 83.892 5.677 5.400 3.799 3.394 0.596 -1.199 -0.201 0.162 -1.194 44.497 1.144 2.169 1.220 -2.317 3.061 -3.906 2.871 70.230 75.436 71.479 74.878 0.037 0.041 0.021 0.024 1072.889 4900.963 1258.552 5066.129 0.970 0.148 -69.448 55.350 -646.545 0.003 0.000 -9.255 -25.043 -2.672 -2.735 -2.675 -1.240 -8.849 -8.466 -0.097 0.093 3.802 -0.270 -0.233 0.060 -1.964 -1.763 -7.800 -1.935 -7.370
41.144 2385.023 72.252 4746.847 1.000 -0.271 1.656 -0.028 108.274 -45.330 -4.602 7.843 -16.554 -0.655 -5.752 9.803 -20.693 -0.819 56.216 83.296 5.692 5.430 3.791 3.373 0.416 0.206 0.005 0.699 -0.985 44.172 1.143 0.323 0.182 -2.427 2.987 -3.798 3.066 69.854 74.378 70.451 73.806 0.019 0.011 0.046 0.039 977.805 4831.876 1310.555 5176.489 0.984 0.991 -61.156 81.849 -586.723 0.003 0.000 -9.600 -24.719 -2.651 -2.774 -2.696 -1.241 -9.262 -8.867 -0.098 0.094 3.787 0.043 0.006 0.266 -1.676 -1.662 -7.703 -2.024 -7.546
41.211 2386.360 71.410 4667.753 1.000 -0.441 1.631 -0.022 109.588 -46.033 -4.632 7.756 -16.577 -0.713 -5.790 9.695 -20.722 -0.891 55.989 83.565 5.651 5.398 3.841 3.417 0.376 -2.365 -0.583 -0.069 -1.248 44.319 1.143 6.461 3.634 -2.353 2.987 -3.890 2.896 67.223 73.156 69.038 72.814 0.011 -0.004 0.056 0.043 1132.663 4918.449 1242.785 5043.503 0.978 0.050 -67.202 89.636 -591.761 0.003 0.000 -9.687 -24.758 -2.638 -2.792 -2.689 -1.246 -9.374 -8.978 -0.098 0.094 3.794 -0.541 -0.674 -0.025 -2.030 -1.778 -7.814 -1.911 -7.351
41.279 2387.704 70.429 4654.245 1.000 -0.179 1.652 -0.035 112.381 -47.426 -4.587 7.876 -16.898 -0.909 -5.734 9.845 -21.122 -1.137 56.305 83.689 5.596 5.362 3.896 3.453 0.276 -0.096 0.002 1.344 -0.450 44.235 1.143 0.038 0.021 -2.460 2.909 -3.842 2.988 67.766 72.706 68.947 72.494 0.027 0.054 0.008 0.035 948.279 4774.181 1295.361 5165.541 0.989 8.489 0.925 202.464 -258.738 0.003 0.000 -9.564 -25.009 -2.635 -2.817 -2.689 -1.228 -9.611 -9.207 -0.098 0.094 3.787 -0.020 0.002 0.488 -0.765 -1.600 -7.625 -2.024 -7.660
41.417 2390.409 70.968 4914.970 1.000 0.333 1.563 -0.025 109.227 -47.546 -5.758 6.199 -14.716 0.669 -7.197 7.749 -18.395 0.836 58.895 80.523 5.615 5.378 4.136 3.666 0.521 -0.155 -0.039 8.997 1.731 42.532 1.138 0.009 0.005 -2.857 2.190 -2.805 3.616 68.233 73.200 74.732 74.637 0.031 0.022 0.028 0.020 687.290 4280.441 1788.933 5465.630 0.947 37.452 252.428 916.937 1021.904 0.003 0.000 -11.692 -23.188 -2.566 -2.796 -2.717 -1.322 -9.359 -8.962 -0.100 0.098 3.712 -0.023 -0.039 2.501 2.867 -1.166 -6.903 -1.821 -7.990
41.486 2391.773 71.827 4993.457 1.000 0.388 1.564 -0.018 105.761 -47.024 -6.366 5.382 -13.565 1.557 -7.958 6.728 -16.957 1.947 59.806 79.108 5.637 5.382 4.261 3.789 0.723 -0.404 -0.057 9.440 2.090 41.861 1.136 0.008 0.005 -2.894 2.125 -2.591 3.776 68.916 73.993 76.005 75.750 0.046 0.009 0.040 -0.001 658.968 4238.688 1881.493 5532.196 0.933 37.678 257.010 905.897 1182.895 0.003 0.000 -12.756 -22.202 -2.550 -2.756 -2.739 -1.365 -9.073 -8.683 -0.101 0.099 3.682 -0.056 -0.056 2.633 3.360 -1.113 -6.840 -1.877 -8.066
41.556 2393.189 72.722 5052.861 1.000 0.378 1.577 -0.022 98.422 -46.811 -6.703 5.152 -13.242 1.874 -8.379 6.440 -16.552 2.343 60.022 78.815 5.285 5.028 4.398 3.927 0.917 -0.353 -0.050 9.306 2.098 41.712 1.135 0.009 0.005 -2.913 2.245 -2.716 3.706 69.873 74.902 76.903 76.659 0.018 0.010 0.036 0.030 645.496 4320.811 1827.081 5503.195 0.934 37.520 257.606 890.482 1157.717 0.002 0.000 -13.180 -21.894 -2.584 -2.666 -2.751 -1.374 -8.452 -8.076 -0.102 0.100 3.675 -0.051 -0.053 2.516 3.282 -1.076 -6.940 -1.884 -8.130
41.703 2396.188 74.513 5175.047 1.000 0.389 1.581 -0.026 84.663 -45.457 -6.982 5.061 -13.036 1.926 -8.728 6.326 -16.295 2.408 60.178 78.680 4.718 4.453 4.600 4.132 1.291 -0.342 -0.045 9.083 2.208 41.623 1.135 0.009 0.005 -2.943 2.302 -2.682 3.652 71.754 76.651 78.774 78.504 0.021 0.026 0.024 0.028 623.917 4350.102 1833.689 5484.163 0.926 37.130 257.314 871.956 1169.024 0.002 0.000 -13.457 -21.769 -2.649 -2.519 -2.749 -1.384 -7.285 -6.933 -0.102 0.100 3.671 -0.051 -0.052 2.458 3.311 -1.010 -6.869 -1.975 -8.196
41.780 2397.792 75.491 5245.174 1.000 0.411 1.577 -0.025 78.895 -44.360 -7.036 5.039 -12.889 1.948 -8.795 6.298 -16.112 2.435 60.227 78.525 4.535 4.264 4.641 4.179 1.449 -0.357 -0.045 9.024 2.344 41.568 1.134 0.008 0.005 -2.957 2.297 -2.587 3.684 72.773 77.574 79.857 79.554 0.024 0.027 0.023 0.024 613.986 4340.922 1869.993 5496.922 0.919 37.965 266.339 884.826 1223.998 0.002 0.000 -13.513 -21.686 -2.676 -2.464 -2.747 -1.392 -6.795 -6.454 -0.102 0.100 3.669 -0.054 -0.054 2.489 3.464 -0.982 -6.790 -2.030 -8.190
41.863 2399.543 76.613 5330.771 1.000 0.465 1.538 -0.024 67.860 -42.380 -7.066 4.915 -12.459 2.004 -8.833 6.144 -15.573 2.505 60.349 78.142 3.971 3.705 4.610 4.163 1.599 -0.384 -0.047 9.019 2.635 41.432 1.134 0.008 0.004 -2.949 2.243 -2.349 3.680 74.006 78.628 81.185 80.829 0.016 0.022 0.022 0.029 617.104 4285.300 1967.084 5481.672 0.894 40.253 289.071 935.145 1345.864 0.002 0.000 -13.628 -21.449 -2.720 -2.369 -2.736 -1.419 -5.858 -5.537 -0.102 0.100 3.663 -0.064 -0.060 2.622 3.804 -0.943 -6.415 -2.116 -8.055
42.033 2403.249 79.568 5563.891 1.000 0.597 1.450 -0.020 54.724 -37.902 -7.098 4.323 -11.101 2.418 -8.872 5.404 -13.877 3.023 60.866 76.828 3.511 3.241 4.362 3.956 1.758 -0.428 -0.057 9.214 3.458 40.929 1.131 0.007 0.004 -2.902 2.026 -1.819 3.784 77.156 81.357 84.804 84.301 0.021 0.023 0.018 0.019 643.505 4112.324 2193.539 5479.484 0.835 46.586 351.826 1075.073 1694.365 0.002 0.000 -14.094 -20.589 -2.747 -2.280 -2.721 -1.491 -4.744 -4.448 -0.103 0.102 3.642 -0.079 -0.076 3.003 4.786 -0.933 -5.786 -2.218 -7.579
42.120 2405.178 81.339 5702.047 1.000 0.655 1.409 -0.019 50.239 -36.034 -7.113 3.995 -10.377 2.709 -8.891 4.994 -12.971 3.386 61.137 76.098 3.389 3.116 4.229 3.841 1.803 -0.446 -0.064 9.331 3.863 40.657 1.130 0.006 0.004 -2.878 1.928 -1.580 3.853 79.002 83.027 86.934 86.373 0.019 0.018 0.020 0.019 657.273 4037.058 2298.312 5483.362 0.808 49.403 380.519 1143.005 1852.715 0.002 0.000 -14.350 -20.098 -2.750 -2.255 -2.717 -1.527 -4.364 -4.076 -0.103 0.103 3.630 -0.086 -0.085 3.192 5.235 -0.938 -5.558 -2.244 -7.312
42.209 2407.234 83.427 5870.648 1.000 0.742 1.302 -0.017 39.459 -33.021 -6.997 3.558 -9.354 2.862 -8.746 4.447 -11.692 3.577 61.418 75.244 2.847 2.582 4.051 3.687 1.874 -0.435 -0.068 9.486 4.501 40.351 1.128 0.006 0.003 -2.761 1.736 -1.120 3.815 81.274 84.986 89.510 88.927 0.009 0.014 0.017 0.023 728.885 3875.890 2495.920 5420.187 0.751 53.818 422.424 1266.312 2049.228 0.002 0.000 -14.591 -19.527 -2.772 -2.197 -2.692 -1.590 -3.449 -3.179 -0.104 0.103 3.617 -0.102 -0.094 3.528 5.780 -0.953 -4.744 -2.314 -6.810
42.382 2411.344 88.110 6243.878 1.000 0.872 1.154 -0.013 26.356 -27.538 -6.712 2.696 -7.342 3.307 -8.390 3.370 -9.178 4.134 61.901 73.490 2.390 2.129 3.737 3.411 1.999 -0.405 -0.080 9.782 5.689 39.758 1.125 0.005 0.003 -2.572 1.429 -0.417 3.878 86.265 89.394 95.196 94.595 0.019 0.017 0.011 0.007 845.189 3636.369 2806.176 5366.471 0.655 60.996 484.951 1463.672 2350.801 0.002 0.000 -15.022 -18.339 -2.782 -2.148 -2.662 -1.701 -2.339 -2.089 -0.105 0.105 3.591 -0.118 -0.110 4.086 6.638 -0.997 -3.854 -2.357 -5.922
42.464 2413.375 90.570 6418.496 1.000 0.909 1.107 -0.011 21.929 -24.984 -6.581 2.394 -6.539 3.542 -8.226 2.992 -8.174 4.427 62.028 72.768 2.247 1.987 3.543 3.235 1.999 -0.393 -0.084 9.568 5.904 39.541 1.123 0.005 0.003 -2.503 1.350 -0.188 3.922 88.865 91.725 97.847 97.257 0.014 0.010 0.014 0.010 888.077 3573.545 2907.575 5357.809 0.622 63.220 500.242 1525.268 2426.555 0.002 0.000 -15.150 -17.838 -2.786 -2.133 -2.655 -1.741 -1.964 -1.719 -0.106 0.106 3.581 -0.123 -0.115 4.274 6.866 -1.007 -3.584 -2.374 -5.623
42.547 2415.502 93.250 6630.585 1.000 0.983 0.968 -0.010 14.128 -21.036 -6.265 1.949 -5.464 3.590 -7.831 2.436 -6.830 4.487 62.188 71.957 1.834 1.583 3.212 2.927 1.932 -0.358 -0.090 9.611 6.574 39.291 1.122 0.005 0.003 -2.307 1.103 0.311 3.847 91.793 94.217 101.042 100.517 0.002 0.009 0.010 0.016 1011.876 3381.295 3132.885 5262.370 0.553 69.524 544.196 1692.962 2571.286 0.002 0.000 -15.246 -17.295 -2.787 -2.120 -2.620 -1.812 -1.304 -1.068 -0.106 0.106 3.569 -0.135 -0.123 4.717 7.241 -0.997 -2.797 -2.333 -4.876
42.704 2419.698 98.833 7065.618 1.000 1.075 0.826 -0.007 8.248 -16.357 -5.743 1.132 -3.541 3.953 -7.179 1.415 -4.426 4.941 62.449 70.335 1.586 1.341 2.772 2.509 1.806 -0.318 -0.105 9.822 7.535 38.815 1.118 0.004 0.002 -2.068 0.816 0.930 3.912 97.649 99.553 107.627 107.173 0.024 0.016 0.003 -0.007 1162.960 3170.557 3423.219 5211.024 0.459 78.217 586.010 1895.745 2731.815 0.002 0.000 -15.467 -16.195 -2.754 -2.141 -2.590 -1.917 -0.807 -0.577 -0.107 0.108 3.547 -0.143 -0.137 5.318 7.722 -1.025 -2.256 -2.178 -3.927
